10000 15 0.2 100
537 -41.545456 -13.272727 -1.727273 -99.636360
538 -46.818180 -58.818180 -32.000000 -44.181820
539 -38.636364 -93.909088 -20.000000 -44.090908
540 -19.363636 -19.454546 -100.000000 -16.727272
541 -49.363636 -36.181820 -76.272728 -96.727272
542 -75.818184 -80.636360 -96.181816 -47.181820
543 -15.090909 -38.727272 -31.090910 -67.272728
544 -93.818184 -66.909088 -11.090909 -21.545454
545 -80.090912 -99.000000 -7.272727 -13.090909
546 -57.818180 -25.454546 -43.454544 -82.636360
547 -19.363636 -63.363636 -12.909091 -24.909090
548 -69.000000 -99.090912 -41.545456 -18.363636
549 -35.272728 -17.818182 -15.090909 -97.181816
550 -84.636360 -97.363640 -44.363636 -99.727272
551 -22.272728 -75.454544 -53.181820 -2.181818
552 -28.454546 -64.272728 -23.727272 -94.727272
553 -63.272728 -17.181818 -7.818182 -7.272727
554 -42.636364 -51.272728 -76.090912 -48.090908
555 -0.818182 -89.000000 -73.000000 -69.818184
556 -88.000000 -14.545455 -74.363640 -9.454545
557 -18.545454 -89.363640 -92.818184 -3.181818
558 -72.909088 -37.090908 -89.090912 -81.363640
559 -98.727272 -42.272728 -83.545456 -27.181818
560 -92.727272 -93.363640 -21.909090 -42.181820
561 -10.545455 -29.727272 -49.454544 -39.272728
562 -67.090912 -11.727273 -73.545456 -54.090908
563 -86.818184 -32.727272 -23.818182 -61.000000
564 -47.181820 -98.181816 -70.454544 -51.909092
565 -73.727272 -63.181820 -55.000000 -32.818180
566 -86.454544 -44.090908 -14.090909 -85.181816
567 -86.272728 -83.818184 -12.272727 -79.000000
568 -77.181816 -34.181820 -21.090910 -73.818184
569 -50.000000 -56.727272 -99.272728 -3.272727
570 -68.363640 -72.818184 -57.363636 -41.363636
571 -5.545455 -67.363640 -2.363636 -38.909092
572 -51.636364 -59.000000 -90.727272 -25.363636
573 -22.181818 -31.909090 -44.272728 -94.818184
574 -76.000000 -44.545456 -79.909088 -48.454544
575 -28.363636 -92.181816 -13.545455 -5.454545
576 -12.545455 -20.818182 -65.454544 -48.727272
577 -77.545456 -64.727272 -52.000000 -32.090908
578 -23.727272 -95.454544 -73.454544 -29.272728
579 -62.818180 -75.818184 -54.272728 -14.454545
580 -34.727272 -31.181818 -25.909090 -43.090908
581 -49.272728 -70.181816 -24.000000 -25.272728
582 -14.727273 -3.909091 -59.818180 -43.090908
583 -82.272728 -59.545456 -34.727272 -81.000000
584 -80.363640 -0.181818 -29.636364 -57.909092
585 -64.909088 -67.818184 -76.090912 -88.636360
586 -63.272728 -35.727272 -4.000000 -12.181818
587 -97.636360 -44.454544 -26.636364 -18.545454
588 -75.636360 -52.545456 -47.818180 -24.909090
589 -8.909091 -71.818184 -36.363636 -23.636364
590 -61.909092 -82.363640 -52.818180 -44.181820
591 -41.909092 -73.727272 -11.272727 -22.272728
592 -73.818184 -40.909092 -66.272728 -24.909090
593 -94.909088 -28.545454 -13.454545 -58.090908
594 -64.272728 -3.636364 -70.272728 -48.090908
595 -48.090908 -83.090912 -66.636360 -9.909091
596 -21.727272 -14.363636 -21.000000 -30.636364
597 -72.363640 -43.545456 -40.363636 -34.181820
598 -25.818182 -79.363640 -64.545456 -53.909092
599 -53.090908 -75.818184 -76.090912 -26.909090
600 -2.909091 -28.545454 -51.727272 -97.727272
601 -57.090908 -51.363636 -42.000000 -7.545455
602 -55.000000 -12.272727 -55.545456 -89.272728
603 -81.545456 -8.363636 -99.181816 -3.272727
604 -22.727272 -6.363636 -20.000000 -81.181816
605 -49.909092 -60.363636 -15.363636 -61.909092
606 -39.727272 -66.090912 -15.727273 -79.000000
607 -41.818180 -91.818184 -5.818182 -44.727272
608 -6.545455 -43.727272 -28.636364 -63.636364
609 -81.272728 -70.636360 -57.363636 -22.454546
610 -69.090912 -12.909091 -11.727273 -50.545456
611 -21.181818 -97.090912 -40.000000 -30.090910
612 -89.636360 -60.000000 -97.454544 -39.545456
613 -20.363636 -99.000000 -1.363636 -46.272728
614 -65.000000 -17.090910 -25.181818 -6.818182
615 -95.090912 -17.181818 -37.727272 -87.818184
616 -47.090908 -66.272728 -37.636364 -28.363636
617 -23.090910 -95.000000 -37.000000 -92.090912
618 -94.000000 -34.909092 -28.818182 -1.363636
619 -18.181818 -68.818184 -17.636364 -7.818182
620 -28.727272 -15.000000 -33.545456 -35.272728
621 -14.000000 -34.909092 -81.454544 -79.000000
622 -38.181820 -92.818184 -72.000000 -19.454546
623 -96.181816 -95.818184 -7.272727 -43.272728
624 -48.272728 -44.909092 -57.818180 -71.363640
625 -26.000000 -81.000000 -49.636364 -20.000000
626 -15.909091 -78.454544 -21.363636 -34.090908
627 -33.363636 -39.000000 -28.090910 -62.090908
628 -40.181820 -61.636364 -97.363640 -54.090908
629 -82.636360 -65.000000 -19.272728 -7.000000
630 -44.000000 -77.363640 -12.545455 -40.181820
631 -73.181816 -6.000000 -69.636360 -7.636364
632 -37.000000 -27.454546 -79.000000 -63.000000
633 -8.454545 -14.727273 -69.181816 -10.545455
634 -93.181816 -90.545456 -30.818182 -26.545454
635 -15.727273 -58.909092 -74.818184 -55.818180
636 -6.636364 -58.272728 -96.090912 -89.272728
637 -9.454545 -1.545455 -82.454544 -53.363636
638 -78.909088 -95.000000 -93.545456 -38.272728
639 -0.909091 -63.090908 -45.909092 -37.909092
640 -76.727272 -11.000000 -87.090912 -71.272728
641 -25.727272 -56.272728 -68.000000 -5.090909
642 -33.000000 -98.727272 -31.545454 -48.727272
643 -57.636364 -92.545456 -90.727272 -50.454544
644 -50.818180 -73.000000 -39.727272 -60.181820
645 -74.454544 -22.090910 -13.545455 -39.545456
646 -3.272727 -93.272728 -77.727272 -4.181818
647 -42.545456 -23.636364 -28.272728 -5.363636
648 -20.818182 -15.363636 -62.818180 -46.545456
649 -57.818180 -30.818182 -51.545456 -90.818184
650 -29.545454 -69.272728 -25.636364 -73.272728
651 -61.818180 -2.545455 -23.727272 -98.727272
652 -75.454544 -49.545456 -58.909092 -36.090908
653 -57.818180 -58.636364 -75.636360 -61.090908
654 -38.090908 -53.363636 -51.363636 -80.545456
655 -63.090908 -65.818184 -72.090912 -70.090912
656 -67.272728 -34.909092 -16.545454 -25.090910
657 -65.727272 -54.272728 -15.818182 -81.363640
658 -23.545454 -41.454544 -40.818180 -71.545456
659 -30.181818 -64.545456 -70.272728 -5.636364
660 -0.272727 -15.363636 -41.727272 -58.090908
661 -60.181820 -17.272728 -5.272727 -98.181816
662 -56.818180 -56.636364 -64.909088 -6.090909
663 -8.636364 -23.181818 -76.090912 -75.909088
664 -58.090908 -78.818184 -0.909091 -10.000000
665 -33.090908 -2.909091 -91.363640 -42.818180
666 -30.545454 -32.181820 -14.363636 -60.727272
667 -82.818184 -70.727272 -66.272728 -69.272728
668 -72.272728 -94.181816 -27.272728 -32.363636
669 -97.636360 -18.727272 -16.727272 -54.363636
670 -61.545456 -67.818184 -46.636364 -70.181816
671 -91.000000 -22.727272 -46.000000 -35.272728
672 -1.545455 -33.090908 -45.272728 -20.818182
673 -36.000000 -22.727272 -63.636364 -66.545456
674 -41.090908 -77.909088 -27.272728 -23.909090
675 -34.818180 -93.545456 -79.272728 -7.090909
676 -73.818184 -92.727272 -39.454544 -71.454544
677 -11.454545 -42.363636 -12.000000 -73.000000
678 -10.181818 -58.545456 -29.363636 -1.181818
679 -67.454544 -75.363640 -36.454544 -68.909088
680 -8.454545 -67.818184 -75.909088 -44.454544
681 -90.545456 -39.454544 -97.181816 -31.636364
682 -17.363636 -24.363636 -41.636364 -52.181820
683 -4.090909 -20.909090 -45.454544 -77.909088
684 -13.636364 -84.818184 -49.272728 -11.272727
685 -13.363636 -61.272728 -84.272728 -23.454546
686 -6.000000 -13.636364 -10.818182 -73.363640
687 -75.090912 -33.363636 -28.454546 -69.727272
688 -1.181818 -4.363636 -0.272727 -77.909088
689 -43.818180 -97.454544 -95.727272 -47.363636
690 -21.818182 -23.545454 -85.727272 -25.818182
691 -44.454544 -31.090910 -89.909088 -44.272728
692 -2.090909 -39.181820 -55.545456 -15.454545
693 -86.545456 -26.000000 -25.090910 -92.545456
694 -25.727272 -35.818180 -52.090908 -87.000000
695 -55.363636 -80.545456 -56.727272 -42.727272
696 -84.818184 -57.000000 -20.636364 -14.818182
697 -40.545456 -2.545455 -62.090908 -62.363636
698 -26.000000 -34.000000 -74.363640 -56.636364
699 -65.090912 -64.181816 -0.818182 -53.363636
700 -89.545456 -42.545456 -68.727272 -62.272728
701 -54.636364 -80.000000 -54.727272 -66.545456
702 -2.000000 -93.000000 -53.545456 -57.363636
703 -73.454544 -96.454544 -0.090909 -44.454544
704 -39.545456 -6.909091 -59.272728 -80.090912
705 -9.363636 -21.363636 -42.454544 -35.363636
706 -41.454544 -2.909091 -92.000000 -6.545455
707 -53.272728 -79.000000 -46.000000 -42.818180
708 -7.636364 -14.727273 -91.181816 -48.454544
709 -80.909088 -32.090908 -15.000000 -82.818184
710 -25.090910 -54.727272 -40.181820 -98.545456
711 -51.181820 -26.363636 -43.000000 -90.727272
712 -33.272728 -2.181818 -70.818184 -28.818182
713 -9.727273 -99.363640 -50.363636 -51.181820
714 -88.454544 -28.454546 -43.818180 -41.727272
715 -93.636360 -89.818184 -70.727272 -1.272727
716 -90.727272 -61.909092 -49.727272 -71.636360
717 -94.000000 -50.909092 -54.454544 -19.000000
718 -5.636364 -80.727272 -17.545454 -56.727272
719 -7.090909 -46.636364 -47.454544 -26.545454
720 -35.000000 -4.363636 -41.454544 -30.909090
721 -89.909088 -91.818184 -68.181816 -78.363640
722 -20.272728 -12.000000 -20.090910 -13.818182
723 -88.000000 -90.818184 -1.272727 -64.909088
724 -52.636364 -37.090908 -22.727272 -32.818180
725 -88.000000 -77.090912 -51.818180 -93.545456
726 -57.818180 -55.454544 -36.454544 -51.090908
727 -2.090909 -83.909088 -77.636360 -23.272728
728 -74.454544 -19.090910 -54.181820 -64.363640
729 -97.000000 -22.363636 -42.727272 -3.454545
730 -20.545454 -62.818180 -3.454545 -8.545455
731 -39.727272 -4.636364 -59.636364 -92.363640
732 -41.727272 -82.272728 -25.181818 -29.727272
733 -45.545456 -63.090908 -9.454545 -3.363636
734 -18.545454 -45.909092 -40.636364 -6.818182
735 -15.909091 -4.454545 -16.272728 -90.363640
736 -23.454546 -70.454544 -40.818180 -6.636364
737 -92.727272 -83.545456 -10.090909 -99.454544
738 -32.454544 -13.454545 -94.090912 -72.181816
739 -18.090910 -53.727272 -50.727272 -46.000000
740 -36.000000 -62.090908 -61.909092 -81.545456
741 -25.181818 -71.272728 -71.090912 -29.909090
742 -3.363636 -97.909088 -22.909090 -19.272728
743 -2.272727 -39.181820 -95.727272 -25.727272
744 -95.727272 -36.545456 -18.545454 -74.636360
745 -6.272727 -28.636364 -74.090912 -38.727272
746 -42.090908 -68.181816 -97.090912 -46.363636
747 -8.000000 -34.000000 -92.363640 -30.181818
748 -96.000000 -54.181820 -11.636364 -7.363636
749 -11.636364 -68.909088 -23.363636 -1.181818
750 -66.727272 -46.272728 -20.363636 -69.000000
751 -71.545456 -2.272727 -80.909088 -67.272728
752 -25.000000 -99.454544 -28.090910 -31.272728
753 -28.090910 -2.181818 -56.090908 -56.272728
754 -56.454544 -39.363636 -2.636364 -64.454544
755 -73.272728 -81.090912 -94.636360 -55.454544
756 -35.272728 -92.454544 -62.818180 -33.090908
757 -47.454544 -72.363640 -34.272728 -14.181818
758 -4.727273 -40.818180 -69.363640 -76.272728
759 -29.272728 -36.454544 -29.727272 -54.272728
760 -35.909092 -57.818180 -85.454544 -50.181820
761 -46.181820 -27.727272 -6.454545 -88.818184
762 -67.090912 -95.181816 -53.272728 -26.545454
763 -76.272728 -34.000000 -82.000000 -97.727272
764 -26.454546 -30.909090 -17.000000 -73.909088
765 -3.272727 -51.272728 -74.272728 -8.000000
766 -78.181816 -29.818182 -70.454544 -7.454545
767 -66.272728 -86.363640 -61.636364 -2.181818
768 -30.363636 -33.272728 -38.454544 -76.454544
769 -47.181820 -31.090910 -65.272728 -14.272727
770 -26.272728 -4.636364 -26.909090 -88.727272
771 -38.636364 -8.909091 -86.454544 -51.272728
772 -26.000000 -3.454545 -11.272727 -29.181818
773 -40.818180 -71.727272 -23.363636 -5.181818
774 -1.454545 -93.727272 -98.818184 -67.727272
775 -80.090912 -60.454544 -56.000000 -10.363636
776 -79.909088 -94.454544 -73.000000 -27.090910
777 -11.727273 -24.454546 -27.454546 -24.090910
778 -29.090910 -40.545456 -12.818182 -53.909092
779 -49.454544 -85.363640 -91.272728 -75.363640
780 -75.000000 -88.727272 -90.727272 -2.000000
781 -60.454544 -14.090909 -7.181818 -48.090908
782 -94.000000 -5.909091 -15.727273 -74.000000
783 -52.545456 -57.909092 -70.545456 -18.545454
784 -52.363636 -43.545456 -31.818182 -50.272728
785 -68.000000 -59.272728 -74.363640 -83.181816
786 -99.818184 -87.090912 -23.272728 -35.363636
787 -58.636364 -14.545455 -96.909088 -33.636364
788 -3.272727 -73.818184 -35.545456 -49.818180
789 -87.909088 -28.909090 -97.909088 -68.000000
790 -21.000000 -99.818184 -42.000000 -59.636364
791 -57.727272 -98.727272 -78.181816 -96.272728
792 -42.272728 -10.000000 -46.454544 -96.454544
793 -55.363636 -20.818182 -79.636360 -41.363636
794 -94.090912 -2.818182 -62.909092 -38.909092
795 -3.545455 -46.000000 -72.454544 -92.909088
796 -19.818182 -94.181816 -42.727272 -93.818184
797 -23.090910 -40.636364 -61.818180 -44.000000
798 -40.363636 -90.000000 -3.636364 -84.272728
799 -88.727272 -68.000000 -80.454544 -31.000000
800 -78.000000 -13.090909 -13.636364 -19.545454
801 -20.090910 -79.363640 -47.000000 -14.090909
802 -82.181816 -9.909091 -53.000000 -71.909088
803 -42.000000 -11.636364 -64.818184 -61.818180
804 -5.818182 -7.545455 -41.818180 -15.000000
805 -34.272728 -3.636364 -59.000000 -60.818180
806 -93.636360 -48.818180 -45.090908 -68.545456
807 -16.818182 -11.727273 -85.727272 -81.000000
808 -24.818182 -99.272728 -86.636360 -44.818180
809 -78.636360 -33.636364 -45.090908 -47.000000
810 -29.727272 -84.272728 -18.909090 -71.727272
811 -95.818184 -69.818184 -19.636364 -87.818184
812 -77.363640 -61.454544 -2.818182 -97.818184
813 -65.000000 -61.818180 -44.818180 -44.818180
814 -96.818184 -89.818184 -13.272727 -99.818184
815 -87.727272 -85.181816 -66.909088 -12.454545
816 -84.454544 -53.545456 -43.454544 -49.272728
817 -73.363640 -88.545456 -96.272728 -3.090909
818 -72.818184 -1.272727 -60.909092 -54.818180
819 -71.090912 -80.545456 -42.545456 -34.636364
820 -42.000000 -45.363636 -32.363636 -93.181816
821 -93.272728 -77.181816 -37.909092 -76.272728
822 -53.181820 -37.363636 -76.000000 -40.818180
823 -8.727273 -42.909092 -39.454544 -93.090912
824 -82.636360 -82.909088 -42.363636 -56.000000
825 -57.636364 -24.727272 -45.272728 -16.636364
826 -12.181818 -6.181818 -57.545456 -83.272728
827 -72.909088 -0.090909 -17.909090 -14.818182
828 -31.636364 -36.454544 -94.181816 -11.090909
829 -13.545455 -18.272728 -73.454544 -52.909092
830 -55.636364 -35.636364 -79.909088 -50.454544
831 -64.727272 -19.363636 -43.545456 -47.363636
832 -88.454544 -72.090912 -89.545456 -32.272728
833 -83.000000 -34.818180 -35.000000 -95.181816
834 -27.090910 -92.545456 -78.454544 -86.181816
835 -78.818184 -82.454544 -87.181816 -10.454545
836 -18.909090 -81.272728 -7.636364 -18.636364
837 -99.545456 -67.272728 -57.636364 -41.272728
838 -2.909091 -37.545456 -91.727272 -67.636360
839 -43.000000 -21.454546 -15.000000 -17.636364
840 -93.545456 -4.545455 -49.818180 -62.636364
841 -25.545454 -84.818184 -57.818180 -38.818180
842 -63.545456 -22.363636 -24.909090 -42.363636
843 -4.818182 -12.090909 -39.000000 -9.909091
844 -93.363640 -46.636364 -14.636364 -92.818184
845 -13.909091 -72.272728 -20.272728 -16.818182
846 -9.818182 -12.000000 -84.454544 -39.000000
847 -33.454544 -85.636360 -56.545456 -13.181818
848 -76.363640 -92.545456 -75.818184 -1.818182
849 -63.545456 -33.545456 -40.636364 -27.090910
850 -42.090908 -65.545456 -69.454544 -46.909092
851 -63.727272 -8.454545 -43.000000 -57.090908
852 -41.181820 -57.636364 -36.090908 -41.272728
853 -29.909090 -56.363636 -44.181820 -25.818182
854 -68.363640 -14.818182 -51.000000 -88.000000
855 -0.363636 -93.727272 -1.090909 -76.727272
856 -86.272728 -63.090908 -64.727272 -36.000000
857 -82.818184 -91.454544 -49.272728 -24.909090
858 -43.181820 -4.909091 -58.000000 -6.909091
859 -99.454544 -0.909091 -63.909092 -40.636364
860 -58.545456 -86.181816 -68.090912 -74.545456
861 -42.454544 -12.272727 -86.545456 -97.000000
862 -27.000000 -37.545456 -71.090912 -13.545455
863 -31.181818 -72.181816 -76.454544 -3.636364
864 -21.454546 -41.090908 -25.727272 -4.181818
865 -32.545456 -75.000000 -29.090910 -61.909092
866 -66.000000 -87.000000 -68.727272 -65.454544
867 -74.090912 -18.818182 -92.272728 -18.818182
868 -5.000000 -60.363636 -93.363640 -33.636364
869 -58.727272 -66.090912 -16.727272 -85.727272
870 -3.545455 -87.818184 -99.272728 -20.909090
871 -46.181820 -61.909092 -10.727273 -67.636360
872 -3.000000 -36.454544 -71.818184 -21.727272
873 -97.545456 -87.000000 -69.727272 -63.545456
874 -60.181820 -38.454544 -29.000000 -34.272728
875 -43.454544 -7.454545 -39.272728 -34.636364
876 -67.818184 -32.545456 -68.181816 -26.545454
877 -84.818184 -71.090912 -98.454544 -88.363640
878 -58.909092 -83.909088 -95.454544 -5.090909
879 -45.727272 -6.090909 -58.909092 -34.909092
880 -42.545456 -30.636364 -42.727272 -26.272728
881 -3.818182 -12.454545 -89.818184 -64.000000
882 -50.909092 -5.000000 -84.454544 -80.545456
883 -12.454545 -23.727272 -15.181818 -66.363640
884 -42.454544 -69.545456 -79.090912 -27.181818
885 -40.636364 -77.454544 -1.727273 -99.545456
886 -47.545456 -97.090912 -90.818184 -79.454544
887 -89.363640 -49.636364 -14.272727 -18.090910
888 -66.454544 -57.000000 -44.272728 -56.454544
889 -55.636364 -20.272728 -6.636364 -92.727272
890 -25.181818 -91.090912 -73.272728 -23.818182
891 -1.000000 -88.454544 -76.363640 -29.545454
892 -57.909092 -55.363636 -56.727272 -98.545456
893 -19.000000 -44.636364 -84.181816 -66.545456
894 -27.909090 -61.181820 -45.909092 -17.272728
895 -10.818182 -46.363636 -35.272728 -63.454544
896 -89.545456 -79.545456 -19.909090 -45.181820
897 -99.818184 -26.545454 -37.909092 -11.181818
898 -3.818182 -11.181818 -21.090910 -90.909088
899 -85.818184 -97.454544 -20.454546 -29.909090
900 -52.818180 -63.363636 -28.363636 -58.000000
901 -8.000000 -98.727272 -10.636364 -35.818180
902 -59.909092 -56.545456 -39.272728 -56.818180
903 -89.090912 -74.545456 -6.454545 -78.636360
904 -40.272728 -26.272728 -23.818182 -26.181818
905 -39.000000 -47.909092 -37.363636 -28.909090
906 -45.272728 -44.636364 -19.818182 -31.090910
907 -42.000000 -26.454546 -60.909092 -81.000000
908 -89.818184 -75.454544 -25.090910 -84.000000
909 -74.181816 -35.727272 -6.000000 -20.272728
910 -78.454544 -45.181820 -77.090912 -67.545456
911 -5.909091 -69.636360 -46.181820 -46.090908
912 -95.909088 -56.181820 -72.272728 -21.090910
913 -4.090909 -95.818184 -36.181820 -49.363636
914 -40.363636 -56.000000 -66.636360 -68.545456
915 -68.636360 -27.545454 -35.727272 -58.454544
916 -89.181816 -60.818180 -28.545454 -49.545456
917 -96.545456 -34.545456 -69.727272 -75.000000
918 -65.909088 -33.000000 -42.545456 -71.727272
919 -2.636364 -74.909088 -17.818182 -84.727272
920 -17.272728 -76.272728 -91.909088 -21.363636
921 -58.272728 -28.090910 -56.909092 -98.636360
922 -70.181816 -9.636364 -53.363636 -38.818180
923 -23.363636 -89.000000 -83.363640 -12.454545
924 -49.818180 -11.909091 -62.000000 -46.272728
925 -32.636364 -17.909090 -7.454545 -98.454544
926 -50.818180 -49.909092 -56.363636 -39.636364
927 -11.000000 -60.363636 -24.272728 -28.181818
928 -36.636364 -16.181818 -35.727272 -94.909088
929 -30.454546 -78.727272 -79.636360 -0.636364
930 -88.363640 -19.181818 -39.363636 -11.727273
931 -8.181818 -8.909091 -10.363636 -57.909092
932 -20.818182 -58.454544 -90.363640 -39.636364
933 -76.363640 -97.818184 -38.090908 -13.363636
934 -33.909092 -94.454544 -52.909092 -44.818180
935 -41.000000 -63.363636 -73.000000 -77.636360
936 -79.545456 -94.909088 -58.636364 -10.000000
937 -73.636360 -24.454546 -96.727272 -62.000000
938 -43.636364 -22.272728 -59.818180 -37.909092
939 -31.181818 -56.363636 -82.000000 -38.181820
940 -14.818182 -72.363640 -77.818184 -77.272728
941 -56.363636 -2.000000 -90.636360 -90.181816
942 -96.454544 -29.727272 -21.181818 -23.545454
943 -93.090912 -80.363640 -1.181818 -58.818180
944 -75.272728 -46.000000 -68.727272 -35.000000
945 -70.454544 -51.636364 -83.181816 -0.181818
946 -73.909088 -43.000000 -38.090908 -5.090909
947 -85.454544 -6.272727 -43.272728 -86.454544
